店舖名稱,店舖號,服務編號,地址,電話
全家台南德東店,018253,52852,台南市東區德東街83號全棟,"06-7030073, 06-2900863"
全家台南新大林店,016082,52927,台南市南區大同路二段136巷2號,"06-7034320, 06-2141759"
全家台南華興店,016109,17341,台南市南區中華南路二段110號,"06-7035541, 06-2921082"
全家台南水萍塭店,018290,52892,台南市南區金華路二段384號,"06-7030755, 06-2211952"
全家台南三喜店,017095,57095,台南市南區喜樹路220號,"06-7034325, 06-2628253"
全家台南金華店,012731,51867,臺南市南區新孝路72號1樓,"06-7030796, 06-2638459"
全家台南新和店,012461,51947,台南市南區新建路47號1樓,"06-7030749, 06-2630575"
全家台南新夏店,016468,18868,台南市南區新興路151號,"06-7035478, 06-2615535"
全家台南神鷹店,016721,56721,台南市南區機場路905號,06-2907130
全家台南灣裡店,018800,52675,台南市南區興南街63號左邊,"06-7035438, 06-2960741"
全家台南永寧店,017687,51042,台南市南區灣裡路278號,"06-7035437, 06-2627520"
全家台南大興店,017521,50278,台南市北區大興街398號,"06-7035491, 06-2506975"
全家台南大豐店,017583,19313,台南市北區中華北路一段80號1樓全部,"06-7035492, 06-2507706"
全家台南公園店,016590,17138,台南市北區公園北路131號1樓,"06-7035523, 06-2246780"
全家台南和順店,017453,17184,台南市北區公園南路360號1樓,"06-7035529, 06-2254767"
全家台南好運店,019073,59073,台南市北區公園路291號,06-2213217
全家台南北成店,015215,17502,台南市北區北成路39號,"06-7035546, 06-2826541"
全家台南國宅店,018120,17910,台南市北區北門路二段545號一樓,"06-7035557, 06-2521509"
全家台南北忠店,018405,58405,台南市北區北門路二段368號1樓(如附圖),"06-7030365, 06-2527578"
全家台南北園店,017085,17182,台南市北區北園街20號1樓及夾層,"06-7035528, 06-2344469"
全家台南忠成店,018993,17174,"台南市北區成功路118,120號","06-7035527, 06-2211656"
全家台南長成店,016556,17272,台南市北區成功路212號,"06-7035535, 06-2255085"
全家台南臨安店,014781,19758,台南市北區成功路586號一樓,"06-7035580, 06-2508275"
全家台南育德店,017520,17275,台南市北區育德路433號1樓,"06-7035536, 06-2512062"
全家台南和緯店,013368,18105,台南市北區和緯路三段333號1樓,"06-7035563, 06-2507078"
全家台南長順店,016862,56135,台南市北區長北街112號,"06-7030527, 06-2210179"
全家台南南園店,017417,50098,"台南市北區南園街102號1,2樓","06-7035581, 06-2389353"
全家台南文成店,018808,58808,台南市北區海安路三段817號1樓,"06-7030305, 06-2587936"
全家台南文平店,015980,18380,"台南市安平區文平路405,407號","06-7035480, 06-2989408"
全家台南新安平店,012199,51868,臺南市安平區安平路177號1樓,"06-7030785, 06-2234228"
全家台南河美店,014275,54275,台南市安平區安平路428號,"06-7030871, 06-2230712"
全家台南康裕店,018431,17648,台南市安平區健康三街209號1樓,"06-7035427, 06-2931235"
全家台南新康華店,017672,52747,台南市安平區健康三街235號,"06-7030853, 06-2954396"
全家台南建平店,017416,17901,台南市安平區健康路三段10號一樓,"06-7035425, 06-2992938"
全家台南國平店,017015,18061,台南市安平區國平路599之1號1樓,"06-7035481, 06-2939137"
全家台南慶平店,013931,17640,台南市安平區5鄰慶平路80號1樓,"06-7035426, 06-2930685"
全家台南承天店,014913,53682,台南市安平區慶平路573號1樓,"06-7030083, 06-2983705"
全家台南大安店,016337,17723,台南市安南區大安街140號1樓,"06-7035493, 06-2474809"
全家台南安慶店,016760,18011,台南市安南區大安街728號一樓,"06-7035502, 06-2474770"
全家台南台江店,014098,53327,台南市安南區台江大道二段481號,"06-7030237, 06-2470289"
全家台南新本原店,016223,50948,臺南市安南區本原街三段247號1樓,"06-7035505, 06-2453180"
全家台南安中店,017162,17323,台南市安南區安中路一段699巷1號,"06-7035495, 06-2478562"
全家台南興德店,018914,17696,台南市安南區安中路四段238號1樓,"06-7035496, 06-2457612"
全家台南文安店,017580,18237,台南市安南區安和路一段73＆75號1樓,"06-7035497, 06-2827508"
全家台南安順店,016012,50499,台南市安南區安和路二段166號,"06-7035490, 06-3564715"
全家台南城西店,017919,57919,台南市安南區城西街一段41號(配送用),"06-7030482, 06-2575852"
全家台南安富店,018809,58809,台南市安南區安富街250號,"06-7030330, 06-3584719"
全家台南長安店,013361,53361,台南市安南區長和路二段12巷275號,"06-7030822, 06-3571280"
全家台南長溪店,018171,17492,台南市安南區長溪路三段376號,"06-7035499, 06-2475035"
全家台南安南店,017029,17354,台南市安南區海佃路一段160號,"06-7035483, 06-3584103"
全家台南新安田店,016718,53886,台南市安南區海佃路一段347號,"06-7030138, 06-3586576"
全家台南國安店,019039,59039,台南市安南區國安街56巷75號,06-3581591
全家台南頂安店,017096,57096,台南市安南區培安路151號,"06-7034352, 06-3560771"
全家永康永仁店,018747,19382,台南市永康區大仁街39號1樓,"06-7035595, 06-2056842"
全家永康大武店,018799,54437,台南市永康區大武街8號,"06-7030307, 06-2521479"
全家永康大橋店,018977,51449,台南市永康區大橋二街68號1樓,"06-7031529, 06-3039275"
全家永康華橋店,018490,17251,台南市永康區大橋三街86號,"06-7035532, 06-2317322"
全家永康大展店,014188,54188,台南市永康區大灣東路38號,"06-7032527, 06-2054274"
全家永康大華店,017280,17557,台南市永康區大灣路319號1樓,"06-7035597, 06-2715086"
全家永康新大灣店,017295,51948,台南市永康區大灣路197號,"06-7030829, 06-2057565"
全家永康五王店,016738,17518,台南市永康區中山東路220號,"06-7035547, 06-3020810"
全家永康世界店,014194,53588,台南市永康區中正路242號,"06-7034625, 06-2019873"
全家永康學府店,017585,57585,台南市永康區中正路581號,"06-7030244, 06-2435262"
全家永康兵仔市店,017743,57743,台南市永康區中華一路61號,"06-7030463, 06-3123115"
全家永康福樂店,017518,17203,台南市永康區中華二路270號一樓,"06-7035530, 06-2039583"
全家永康新長億店,018017,52249,台南市永康區中華西街159號,"06-7030541, 06-3020941"
全家永康五福店,017997,18550,台南市永康區中華路508號,"06-7035569, 06-3026970"
全家永康文化店,017381,17277,台南市永康區文化路118號,"06-7035537, 06-2339352"
全家永康車行店,018733,58733,台南市永康區王行路563號(配送用),"06-7030926, 06-2011453"
全家永康正南一店,018972,58972,台南市永康區正南一街103號,06-2435251
全家永康永華店,017582,17506,台南市永康區永大路二段1266號,"06-7035598, 06-3013225"
全家永康永德店,019042,59042,台南市永康區永大路三段417號,06-2043632
全家永康新永安店,018180,58180,"台南市永康區永安路117號1,2樓","06-7030352, 06-2434261"
全家永康永明店,018748,53402,台南市永康區永明街262號,"06-7030325, 06-2017873"
全家永康自強店,018451,18291,台南市永康區自強路728號1樓,"06-7035410, 06-2023702"
全家永康龍橋店,014900,50157,台南市永康區自強路830號,"06-7035411, 06-2029670"
全家永康廣興店,016105,55399,台南市永康區西勢路205號,"06-7030155, 06-2073215"
全家永康忠孝店,019153,17403,"台南市永康區忠孝路78,80號","06-7035543, 06-3134320"
全家永康東強店,016315,56315,台南市永康區東橋一路246號一樓,"06-7034362, 06-3026813"
全家永康新南台店,017566,50790,台南市永康區南台街36號1樓,"06-7035585, 06-2434018"
全家永康勝學店,017491,18172,台南市永康區勝學路240號1樓,"06-7035565, 06-3139334"
全家永康永慶店,016295,18496,"台南市永康區復國一路344號,346號","06-7035567, 06-2029417"
全家永康復華店,018291,50277,台南市永康區復國一路477號1樓,"06-7035582, 06-2036243"
全家永康永勝店,016108,17837,台南市永康區復華七街119號1樓,"06-7035551, 06-2017269"
全家永康華興店,014705,52724,台南市永康區華興街148號1樓,"06-7030591, 06-3126297"
全家永康新民店,016829,56829,台南市永康區新民街73號,"06-7030452, 06-2438287"
全家永康鹽洲店,016889,56889,台南市永康區鹽忠街127號,"06-7030184, 06-2434458"
全家歸仁大順店,011889,17967,台南市歸仁區大順街170號一樓,"06-7035463, 06-2397162"
全家歸仁七甲店,018758,58758,台南市歸仁區中正北路二段250號,"06-7030930, 06-2304335"
全家歸仁文仁店,016513,17895,台南市歸仁區民族北街85號一樓,"06-7035465, 06-3307920"
全家歸仁新文化店,015446,52557,台南市歸仁區民權北路147號,"06-7030603, 06-2303581"
全家歸仁長榮店,015402,55402,台南市歸仁區長大路1號第一宿舍一樓,"06-7030175, 06-2785265"
全家新化新北店,017268,19811,台南市新化區中正路697號全部,"06-7035405, 06-5987546"
全家新化那拔店,017581,18883,台南市新化區那拔林23號之16,"06-7035406, 06-5912967"
全家新化正孝店,018033,58033,台南市新化區忠孝路158號,"06-7030170, 06-5986475"
全家新化鑫義店,016163,54050,台南市新化區信義路371號,"06-7030870, 06-5901941"
全家玉井民生店,018968,53516,台南市玉井區民族路89號,06-5745873
全家仁德仁義店,015981,17268,台南市仁德區中山路426號,"06-7035403, 06-2492442"
全家仁德二仁店,018365,52619,台南市仁德區中正西路21號,"06-7030605, 06-2663473"
全家仁德仁紡店,018801,53540,台南市仁德區中正路二段805號,"06-7032529, 06-2491472"
全家仁德中一店,017586,57586,台南市仁德區文華一街89號(活動中心),"06-7030249, 06-2672649"
全家仁德二空店,019089,59089,台南市仁德區崇德路10號,06-
全家仁德鼎安店,017567,17807,台南市仁德區德安路1之1號,"06-7035456, 06-2495741"
全家仁德德南店,018550,52746,台南市仁德區德南路22巷1號1樓,"06-7030851, 06-2498364"
全家仁德德洋店,018516,17952,台南市仁德區德洋路248之1號一樓,"06-7035455, 06-2692842"
全家仁德新德店,014899,54008,台南市仁德區德善路279-3號,"06-7030308, 06-2792875"
全家關廟南雄店,016429,52991,台南市關廟區中央路246號,"06-7034316, 06-5955835"
全家關廟旺萊店,016966,56966,台南市關廟區旺萊路127號,"06-7030460, 06-5954243"
全家關廟英雄店,017673,17342,台南市關廟區南雄路一段1133號1樓,"06-7035408, 06-5951217"
全家關廟八六店,017952,57952,台南市關廟區南雄路二段938號,"06-7030162, 06-5959040"
全家官田新田店,018630,56981,台南市官田區中山路一段35號,"06-7030462, 06-5794440"
全家麻豆新樓店,014433,54433,台南市麻豆區小埤里苓子林20號,"06-7030306, 06-5702893"
全家麻豆興中店,017133,50500,台南市麻豆區興中路228號,"06-7035583, 06-5711047"
全家麻豆興民店,012250,52250,台南市麻豆區興中路51號,"06-7034560, 06-5711224"
全家麻豆黎明店,012120,18066,台南市麻豆區興國路46號1樓,"06-7035562, 06-5711104"
全家佳里中山店,016190,54189,台南市佳里區中山路155號,"06-7032528, 06-7238351"
全家佳里光復店,016011,17487,台南市佳里區光復路327號,"06-7035429, 06-7237050"
全家佳里佳興店,013952,50287,台南市佳里區佳里興441-1號,"06-7035430, 06-7266943"
全家佳里延平店,012901,17349,台南市佳里區延平路468-2號,"06-7035431, 06-7227976"
全家西港慶安店,015020,18505,台南市西港區中山路263號,"06-7035461, 06-7952250"
全家西港港美店,018476,58476,台南市西港區慶安路229號(學生餐廳),"06-7030370, 06-7957204"
全家西港新興店,015836,53539,台南市西港區新興街11號,"06-7034385, 06-7954217"
全家西港南海店,016136,56136,台南市西港區慶安路206號,"06-7030528, 06-7958252"
全家學甲狀元店,017293,17809,台南市學甲區中山路183之6號1樓,"06-7035485, 06-7832360"
全家學甲安得富店,018432,50319,臺南市學甲區華宗路328號,"06-7035489, 06-7839207"
全家新營三族店,018655,57918,台南市新營區三民路52號1樓,"06-7030473, 06-6323275"
全家新營車站店,018698,58698,台南市新營區中山路1號,"06-7030863, 06-6326923"
全家新營新興店,017711,17729,台南市新營區中正路39之9號1樓,"06-7035550, 06-6326860"
全家新營中興店,017269,18001,台南市新營區中興路32號一樓,"06-7035559, 06-6334689"
全家新營南新店,016451,18721,台南市新營區民治路177號1樓,"06-7035572, 06-6591421"
全家新營民興店,015837,19383,台南市新營區民治路122號,"06-7035576, 06-6592241"
全家新營和平店,012740,17365,台南市新營區和平路46號,"06-7035542, 06-6325617"
全家新營東興店,016293,18062,台南市新營區東興路188號1樓,"06-7035561, 06-6372731"
全家新營華新店,019076,59076,台南市新營區金華路二段90號,06-6569031
全家新營南紙店,018892,18012,台南市新營區建業路317號一樓,"06-7035560, 06-6595340"
全家新營帝寶店,018469,18565,台南市新營區復興路867號1樓,"06-7035570, 06-6523925"
全家新營裕民店,017037,19428,台南市新營區裕民路1號,"06-7035578, 06-6326426"
全家後壁茄苳店,012726,17641,台南市後壁區嘉明里上茄苳146之33號32號,"06-7035548, 06-6881114"
全家白河昶興店,017893,50846,台南市白河區中山路13號,"06-7035586, 06-6855541"
全家六甲民生附店,011344,18731,台南市六甲區工研路8號,"06-6988748, 06-6986882"
全家六甲新民店,015739,50911,台南市六甲區中正路394號1樓,"06-7035418, 06-6984945"
全家下營中山店,012517,17302,台南市下營區中山路二段32號,"06-7035539, 06-6893846"
全家柳營重溪店,016311,17684,台南市柳營區重溪里小腳腿12號1樓,"06-7035549, 06-6234800"
全家柳營敏惠店,018172,19682,台南市柳營區中山東路二段1116號,"06-7035579, 06-6224748"
全家鹽水武廟店,017359,17381,台南市鹽水區金和路2號1樓,"06-7035487, 06-6524945"
全家鹽水朝琴店,012972,17913,台南市鹽水區朝琴路140之2號一樓,"06-7035486, 06-6526857"
全家鹽水清泉店,018878,18499,台南市鹽水區朝琴路65號,"06-7035488, 06-6528354"
全家善化光文店,015478,17853,台南市善化區中山路99號一樓,"06-7035421, 06-5854481"
全家善化和平店,015775,50791,臺南市善化區中山路231之6號1樓,"06-7035423, 06-5852942"
全家善化正國店,018551,17942,台南市善化區中正路160號一樓,"06-7035420, 06-5853799"
全家善化啤酒店,017330,57330,台南市善化區成功路1-1號,"06-7030214, 06-5853997"
全家善化興華店,016107,55882,台南市善化區建國路38號,"06-7030353, 06-5851143"
全家善化住華店,018010,17046,台南市善化區環東路二段32號1樓,"06-5055485, 06-5055430"
全家新市華興店,014180,18506,台南市新市區中正路252號1樓,"06-7035415, 06-5891477"
全家新市遠科大店,016046,56046,台南市新市區中華路49號,"06-7030526, 06-5977168"
全家新市民林店,019035,59035,台南市新市區民生路62號,06-5891778
全家新市新和店,015183,54830,台南市新市區民權路52號,"06-7030092, 06-5896607"
全家新市光華店,016902,54619,台南市新市區光華街135號,"06-7030029, 06-5899942"
全家新市群創一店,017481,51491,台南市新市區奇業路1號,06-5055039
全家新市聯科店,018218,51017,臺南市新市區南科二路18號5F,"06-5055017, 06-5055013"
全家新市和平店,017920,57920,台南市新市區富林路29號1樓,"06-7030136, 06-5899638"
全家新市群創六店,018170,57626,台南市新市區紫楝路21號,06-5898611
全家新市群科店,017331,57331,台南市新市區環西路一段3號B1FＡ店(原宿區),06-5058324
全家新市群創四店,017852,51492,台南市新市區環西路一段3號,06-5052175
全家新市群創七店,018802,51495,台南市新市區環西路一段3號,06-5052173
全家新市群創二店,017482,51472,台南市新市區環西路二段2號,06-5050307
全家安定海寮店,016998,19221,台南市安定區海寮10-2號1樓部分,"06-7035458, 06-5933959"
全家安定港口店,017892,18182,台南市安定區港口路244之28號1樓,"06-7035459, 06-5939547"
