店舖名稱,店舖號,服務編號,地址,電話
全家新竹關新店,018965,54616,新竹市東區關新東路350號1樓,"03-6235060, 03-5679359"
全家新竹寶山店,014310,18787,新竹市東區寶山路448號1樓,"03-6215283, 03-5779007"
全家新竹鐵支店,012583,52583,新竹市東區鐵道路一段28巷79號1樓,"03-6214553, 03-5347461"
全家新竹庄頭店,014005,54005,新竹市香山區大庄路17號,"03-6218331, 03-5400020"
全家新竹頂福店,018609,50308,新竹市香山區中山路540號1樓,"03-6215256, 03-5398942"
全家新竹金福店,016492,56492,新竹市香山區中山路640巷170號1樓,"03-6215145, 03-5303020"
全家新竹香山店,016328,19059,新竹市香山區中華路五段678號1樓,"03-6215249, 03-5378583"
全家新竹中隘店,016139,15181,"新竹市香山區中華路六段667號,669號1樓","03-6215212, 03-5181480"
全家新竹台玻店,016828,56828,新竹市香山區中華路四段470號,03-5384820
全家新竹中華店,016596,11899,"新竹市香山區五福路二段776,778號","03-6215202, 03-5183072"
全家新竹元村店,011845,16492,新竹市香山區元培街197＆199號1樓,"03-6215221, 03-5303904"
全家新竹學園店,014720,53758,新竹市香山區元培街365-1號1樓,"03-6214356, 03-5397422"
全家新竹內湖店,014131,11951,新竹市香山區內湖路39號,"03-6215203, 03-5377351"
全家新竹東埔店,016366,19803,新竹市香山區牛埔東路196號1樓,"03-6215239, 03-5401779"
全家新竹玄奘店,016480,19098,新竹市香山區玄奘路48號1樓,"03-5306452, 03-5403055"
全家新竹濱海店,018358,53169,新竹市香山區西濱路二段601號,"03-6235217, 03-5400409"
全家新竹延平店,014813,19460,新竹市香山區延平路二段727巷1號,"03-6215230, 03-5380450"
全家新竹大庄店,016851,19181,新竹市香山區香北路86號1樓,"03-6215229, 03-5402252"
全家新竹華夏店,014507,54507,新竹市香山區埔前路49號,"03-6235059, 03-5398160"
